19743.2940	19539.6940
19578.9900	19883.3900
19681.7900	19578.9900
19074.9900	19681.7900
19187.8700	19074.9900
19085.0700	19187.8700
19288.6700	19085.0700
19085.0700	19288.6700
18881.4700	19085.0700
18741.3740	18881.4700
18436.9740	18741.3740
18640.5740	18436.9740
20892.4140	20184.8140
20184.8140	18640.5740
21050.6540	20892.4140
20191.8540	21050.6540
20496.2540	20191.8540
20393.4540	20496.2540
22554.5740	20496.2540
20496.2540	20393.4540
23101.9020	22554.5740
22595.9020	23101.9020
21585.9020	22595.9020
21427.6620	21585.9020
21631.2620	21427.6620
22036.4620	21631.2620
22945.6620	22036.4620
19802.7820	20812.7820
20812.7820	21217.9820
21217.9820	22832.7820
21217.9820	22945.6620
19447.9820	19802.7820
19244.3820	19447.9820
16651.8220	19244.3820
16448.2220	16651.8220
14927.1660	16448.2220
13382.9260	14927.1660
12835.5980	13382.9260
11825.5980	12835.5980
10904.3020	11825.5980
11712.7020	10904.3020
12721.6940	11712.7020
11812.4940	12721.6940
12016.0940	11812.4940
12905.1340	12016.0940
12399.1340	12905.1340
12501.9340	12399.1340
11794.3340	12501.9340
11590.7340	11794.3340
11286.3340	11590.7340
10477.9340	11286.3340
8578.8940	9588.8940
8578.8940	10477.9340
7871.2940	8578.8940
6862.3020	7871.2940
6759.5020	6862.3020
6656.7020	6759.5020
6961.1020	6656.7020
7364.2860	6961.1020
8878.2860	7364.2860
8674.6860	8878.2860
8471.0860	8674.6860
13513.0860	8471.0860
13676.3660	13513.0860
15393.9660	15291.1660
15291.1660	13676.3660
15899.9660	15393.9660
14385.9660	15899.9660
12771.1660	14385.9660
14186.3820	12771.1660
14490.7820	14186.3820
14795.1820	14490.7820
14795.1820	14795.1820
15301.1820	14795.1820
16411.5385	15301.1820
17020.3385	16715.9385
16715.9385	16411.5385
17526.3385	17020.3385
18713.7465	17526.3385
18917.3465	18713.7465
19221.7465	18917.3465
18111.3900	19221.7465
18008.5900	18111.3900
16829.2460	18008.5900
16323.2460	16829.2460
16018.8460	16323.2460
16928.0460	16018.8460
15740.6380	16928.0460
16145.8380	15740.6380
15639.8380	16145.8380
15236.6540	15639.8380
15744.6700	15236.6540
14368.7500	16427.0700
16427.0700	15744.6700
14953.3900	15358.5900
15358.5900	14368.7500
15360.5900	15156.9900
15156.9900	14953.3900
17428.9900	15360.5900
20563.8540	17428.9900
19148.6380	20563.8540
19352.2380	19148.6380
19455.0380	19352.2380
20536.7471	19455.0380
20028.7311	20536.7471
19724.3311	20028.7311
